date,macro_label,rule_based_regime,hmm_walk_forward_regime,sentence_count,agreement_rule_based,agreement_hmm,corpus_type
2025-12-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2025-12-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-01-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-02-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-03-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-04-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-05-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2026-05-04,risk_on_macro,Crisis,Risk-On,4,False,True,synthetic_fixture
2026-05-05,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-06,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-07,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-08,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-11,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-12,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-13,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-14,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-15,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-18,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-19,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-20,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-21,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-22,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-25,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-26,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-27,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-28,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-05-29,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-01,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-02,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-03,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-04,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-05,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-08,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-09,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-10,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-11,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-12,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-15,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-16,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-17,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-18,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
2026-06-19,risk_on_macro,Crisis,Risk-Off,4,False,False,synthetic_fixture
